paper_id,venue_id
53e9978db7602d9701f4eb39,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4f432,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4f433,5736ae3ad39c4f40a797600a
53e9978db7602d9701f50650,5736ae3ad39c4f40a797600a
53e9978db7602d9701f50651,5736ae3ad39c4f40a797600a
53e9978db7602d9701f50677,5550371d7cea80f954174685
53e9978db7602d9701f51785,5736ae3ad39c4f40a797600a
53e9978db7602d9701f51786,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52b0f,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d33,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d34,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f531bf,555036dc7cea80f954160fb8
53e99792b7602d9701f545f8,53a730a620f7420be8d00a52
53e99792b7602d9701f5444e,5736ae3ad39c4f40a797600a
53e99792b7602d9701f568b7,5736ae3ad39c4f40a797600a
53e99792b7602d9701f568b8,5736ae3ad39c4f40a797600a
53e99792b7602d9701f568b9,5736ae3ad39c4f40a797600a
53e99792b7602d9701f568ba,5736ae3ad39c4f40a797600a
53e99792b7602d9701f568bd,555036c97cea80f954156992
53e99792b7602d9701f569e1,5736ae3ad39c4f40a797600a
53e99792b7602d9701f57ec6,54824fa4582fc50b5e02e699
53e99792b7602d9701f580cd,5736ae3ad39c4f40a797600a
53e99792b7602d9701f580cf,5736ae3ad39c4f40a797600a
53e99792b7602d9701f5811a,53a72d1820f7420be8c59b80
53e99792b7602d9701f5825f,53a7260d20f7420be8b65aa7
53e99792b7602d9701f582ea,5736ae3ad39c4f40a797600a
53e99792b7602d9701f5a9d2,5736ae3ad39c4f40a797600a
53e99792b7602d9701f5b06f,53a7271520f7420be8b8b5ba
53e99792b7602d9701f5b0dc,53a7266220f7420be8b746da
53e99796b7602d9701f5c31e,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5c831,539e78278314ff4cf4b6430c
53e99796b7602d9701f5da3c,53a7313f20f7420be8d30501
53e99796b7602d9701f5e0bb,555036b57cea80f95414abeb
53e99796b7602d9701f5e0e0,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5e8e0,555036bb7cea80f95414db63
53e99796b7602d9701f5f180,555036cc7cea80f95415814a
53e99796b7602d9701f5f23a,555037627cea80f954184e33
53e99796b7602d9701f5fde5,5736ae3ad39c4f40a797600a
53e99796b7602d9701f60962,55f8c62cc35f4f6dfd4159af
53e99796b7602d9701f613f0,53a72d4220f7420be8c5fa02
53e99796b7602d9701f61b2d,555037467cea80f95417df2e
53e99796b7602d9701f61c5f,5736ad5fd39c4f40a7968fbf
53e99796b7602d9701f62400,555036d17cea80f95415a4d7
53e99796b7602d9701f62353,53a730a620f7420be8d00a52
53e9979bb7602d9701f630e0,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f630e1,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f635b8,55f8c62cc35f4f6dfd4159af
53e9979bb7602d9701f6439b,555036c97cea80f954156992
53e9979bb7602d9701f650f0,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f65d0e,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f66d7b,555036b87cea80f95414c3c0
53e9979bb7602d9701f66dc9,53a7293020f7420be8bca4fd
53e9979bb7602d9701f675bd,555036d97cea80f95415f7f9
53e9979bb7602d9701f675c1,53a7325620f7420be8d8fa98
53e9979bb7602d9701f67b4f,53a72e9920f7420be8c93fac
53e9979bb7602d9701f682b7,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f69017,53a727a920f7420be8b9734b
53e9979bb7602d9701f6991a,55f8e082c35f4f6dfd416033
53e9979bb7602d9701f69598,555036e57cea80f9541656e0
53e9979bb7602d9701f69c7a,5390986b20f70186a0e095d1
53e9979bb7602d9701f697b9,555036bb7cea80f95414db63
53e9979eb7602d9701f6adb7,53a72c3720f7420be8c3ce4f
53e9979eb7602d9701f6b1e8,555037627cea80f954184e33
53e9979eb7602d9701f6bd2d,53a730db20f7420be8d10c65
53e9979eb7602d9701f6bf08,5482641a582fc50b5e2a0615
53e9979eb7602d9701f6c451,555036f97cea80f95416c1ec
53e9979eb7602d9701f6d08b,555036f27cea80f954168658
53e9979eb7602d9701f6db04,53a72e3b20f7420be8c85f5b
53e9979eb7602d9701f6e739,53a7317520f7420be8d441c4
53e9979eb7602d9701f6e8bb,5736ae3ad39c4f40a797600a
53e9979fb7602d9701f6fa5d,53a72e4e20f7420be8c87735
53e9979fb7602d9701f6fc34,555036e07cea80f954163349
53e9979fb7602d9701f70159,5736ae3ad39c4f40a797600a
53e9979fb7602d9701f6fe10,53a72f7320f7420be8ca95bb
53e9979fb7602d9701f710e2,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f720e5,555036bf7cea80f954150ac8
53e997a2b7602d9701f734c6,555036e47cea80f954164b07
53e997a2b7602d9701f755b5,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f75a87,555036e07cea80f954163349
53e997a2b7602d9701f75aa6,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f777a4,53a7260d20f7420be8b65aa7
53e997a6b7602d9701f796ce,53a72b9320f7420be8c29aaa
53e997a6b7602d9701f7968f,5736ae3ad39c4f40a797600a
53e997a6b7602d9701f79690,5736ae3ad39c4f40a797600a
53e997a6b7602d9701f7aded,5736ad5fd39c4f40a7968fbf
53e997a6b7602d9701f7bc9b,555036c67cea80f954154632
53e997a6b7602d9701f7b6f1,555036f27cea80f954168676
53e997a6b7602d9701f7cf8b,555036c67cea80f954154632
53e997a6b7602d9701f7cfdb,5736ad89d39c4f40a796bab0
53e99784b7602d9701f3f62c,5736ae3ad39c4f40a797600a
53e99784b7602d9701f3f733,5736ae3ad39c4f40a797600a
53e99784b7602d9701f3f734,5736ae3ad39c4f40a797600a
53e99785b7602d9701f40558,5736ae3ad39c4f40a797600a
53e99785b7602d9701f4055b,5736ae3ad39c4f40a797600a
53e99785b7602d9701f41498,5736ae3ad39c4f40a797600a
53e99785b7602d9701f42796,5736ae3ad39c4f40a797600a
53e99785b7602d9701f42797,5736ae3ad39c4f40a797600a
53e99785b7602d9701f43eca,5736ae3ad39c4f40a797600a
53e99785b7602d9701f43ec6,5736ae3ad39c4f40a797600a
53e99785b7602d9701f43ec7,5736ae3ad39c4f40a797600a
53e99785b7602d9701f43ec8,5736ae3ad39c4f40a797600a
53e99785b7602d9701f43ec9,5736ae3ad39c4f40a797600a
53e99785b7602d9701f43fe4,555036c97cea80f954156992
53e9978ab7602d9701f459bf,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f45769,539e76a48314ff4cf4b02813
53e9978ab7602d9701f457a7,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f457a8,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f457a9,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f457aa,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f460e3,53a732b420f7420be8daf334
53e9978ab7602d9701f460ac,53a7315020f7420be8d385f9
53e9978ab7602d9701f460ae,53a7315b20f7420be8d3b4f2
53e9978ab7602d9701f460c1,555036b67cea80f95414b7b8
53e9978ab7602d9701f4669a,53a72f7320f7420be8ca95bb
53e9978ab7602d9701f47d7b,539e78278314ff4cf4b6430b
53e9978ab7602d9701f4a020,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4a021,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4afe1,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4bc1b,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4bca2,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4cb5b,53a72e4e20f7420be8c87735
53e9978ab7602d9701f4cb5e,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4cb5f,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4cb60,5736ae3ad39c4f40a797600a
53e9978ab7602d9701f4cb6b,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4cd04,53a7262220f7420be8b695b1
53e9978db7602d9701f4e886,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4e887,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4eb3a,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4eb3b,5736ae3ad39c4f40a797600a
53e9978db7602d9701f4f82b,555036cc7cea80f95415814a
53e9978db7602d9701f4f43a,5736ae3ad39c4f40a797600a
53e9978db7602d9701f50675,53a72d1820f7420be8c59b80
53e9978db7602d9701f50654,5736ae3ad39c4f40a797600a
53e9978db7602d9701f50679,54825db9582fc50b5e1b2bba
53e9978db7602d9701f5121b,53e1851620f7dfbc07e8d229
53e9978db7602d9701f51789,5736ae3ad39c4f40a797600a
53e9978db7602d9701f5178b,5736ae3ad39c4f40a797600a
53e9978db7602d9701f51eb6,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d3a,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d3b,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d3c,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d3d,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d3e,5736ae3ad39c4f40a797600a
53e9978eb7602d9701f52d3f,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54453,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54454,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54455,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54456,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54457,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54458,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54459,5736ae3ad39c4f40a797600a
53e99792b7602d9701f5445a,5736ae3ad39c4f40a797600a
53e99792b7602d9701f5445b,5736ae3ad39c4f40a797600a
53e99792b7602d9701f54463,5736ae3ad39c4f40a797600a
53e99792b7602d9701f56998,555036f27cea80f95416866f
53e99792b7602d9701f56b1e,53a7283920f7420be8baca71
53e99792b7602d9701f58119,53a7261320f7420be8b6667c
53e99792b7602d9701f5826f,555036db7cea80f9541603d4
53e99796b7602d9701f5bf7e,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5bf9a,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5bfa1,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5bfae,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5c833,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5cc0a,555036bc7cea80f95414e747
53e99796b7602d9701f5c919,555036d17cea80f95415a4d7
53e99796b7602d9701f5d68c,555036db7cea80f9541603e9
53e99796b7602d9701f5d69e,555036be7cea80f95414fef8
53e99796b7602d9701f5d997,53a7263720f7420be8b6c51a
53e99796b7602d9701f5d1b3,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5d95a,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5ee1d,53e1857920f7dfbc07e8d4ff
53e99796b7602d9701f5e8d5,5736ae3ad39c4f40a797600a
53e99796b7602d9701f5f68b,53a72e3320f7420be8c85382
53e99796b7602d9701f5ff30,555036f37cea80f95416924b
53e99796b7602d9701f602a6,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f630e2,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f630e3,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f63189,53a72dad20f7420be8c6e63a
53e99796b7602d9701f627a3,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f63a77,555036be7cea80f95414f331
53e9979bb7602d9701f64041,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f64c33,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f6549d,53a72d7620f7420be8c6646b
53e9979bb7602d9701f6550c,53a72aa020f7420be8c085df
53e9979bb7602d9701f65486,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f65af5,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f65d3f,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f66fbf,53a72c4020f7420be8c3da37
53e9979bb7602d9701f671c7,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f6746e,555036e07cea80f95416334d
53e9979bb7602d9701f6746f,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f67b52,5736ae3ad39c4f40a797600a
53e9979bb7602d9701f68a3f,53a7325620f7420be8d8fa98
53e9979bb7602d9701f697b1,5736ae3ad39c4f40a797600a
53e9979eb7602d9701f6a189,555036d17cea80f954159914
53e9979eb7602d9701f6a655,53a730db20f7420be8d10c65
53e9979eb7602d9701f6b1d3,5736ae3ad39c4f40a797600a
53e9979eb7602d9701f6b1e6,53a7262a20f7420be8b6ad54
53e9979eb7602d9701f6bf0b,555036f77cea80f95416b5e8
53e9979eb7602d9701f6d6fb,53a72a0820f7420be8bedc68
53e9979eb7602d9701f6dae3,53a730f520f7420be8d175f9
53e9979eb7602d9701f6e902,5736ae3ad39c4f40a797600a
53e9979fb7602d9701f6fa5e,5736ae3ad39c4f40a797600a
53e9979fb7602d9701f6f476,53a728e520f7420be8bbc4bb
53e9979fb7602d9701f6fc04,53a728e520f7420be8bbc4bb
53e997a2b7602d9701f7179d,53a730db20f7420be8d10c65
53e9979fb7602d9701f7155c,5577e955f6678b157b98bf14
53e9979fb7602d9701f71576,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f7222c,555036b87cea80f95414c3c0
53e997a2b7602d9701f72331,53a730db20f7420be8d10c65
53e997a2b7602d9701f729be,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f729bf,53909ed520f70186a0e31cc4
53e997a2b7602d9701f73e9b,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f73ecc,555036e57cea80f9541656e9
53e997a2b7602d9701f74c29,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f74cb5,53e188d220f7dfbc07e8eacd
53e997a2b7602d9701f75087,53e1839520f7dfbc07e8c7fc
53e997a2b7602d9701f75d15,53a7298b20f7420be8bda8da
53e997a2b7602d9701f76787,5736ae3ad39c4f40a797600a
53e997a2b7602d9701f770d7,5550372a7cea80f954177a10
53e997a2b7602d9701f776e1,555036f07cea80f954167a85
53e997a6b7602d9701f78dba,53a730db20f7420be8d10c65
53e997a6b7602d9701f78ace,5736ae3ad39c4f40a797600a
53e997a6b7602d9701f791c2,5736ae3ad39c4f40a797600a
53e997a6b7602d9701f796d8,555037887cea80f95418d835
53e997a6b7602d9701f79694,5550372e7cea80f9541792a7
53e997a6b7602d9701f796c4,555036bb7cea80f95414db63
53e997a6b7602d9701f7a7f9,539ffa35831432abcb5b0bb7
53e997a6b7602d9701f7a7b7,555036e07cea80f954163349
53e997a6b7602d9701f7a9b6,53a7293020f7420be8bca4fd
53e997a6b7602d9701f7b54e,555036f47cea80f954169258
53e997a6b7602d9701f7bc9d,555036c67cea80f954154632
53e997a6b7602d9701f7bc5d,555037277cea80f954176d58
53e997a6b7602d9701f7c6a8,555036e27cea80f954163f1a
53e997a6b7602d9701f7c670,53e18c2b20f7dfbc07e90000
53e99784b7602d9701f3f0b9,555036dd7cea80f954161b91
53e99784b7602d9701f3f61b,555036ef7cea80f954166ea8
53e99784b7602d9701f3f644,555037577cea80f954182978
53e99785b7602d9701f406b3,53a728e520f7420be8bbc4bb
53e99785b7602d9701f41487,555036ef7cea80f954166ea8
53e99785b7602d9701f4277c,555036ef7cea80f954166ea8
53e99785b7602d9701f42784,555036ef7cea80f954166ea8
53e99785b7602d9701f442dc,555036b77cea80f95414b7ca
53e9978ab7602d9701f45756,555036ba7cea80f95414db53
53e9978ab7602d9701f4577c,555036ef7cea80f954166ea8
53e9978ab7602d9701f4592e,555036c37cea80f954152e61
53e9978ab7602d9701f4577d,555036ef7cea80f954166ea8
53e9978ab7602d9701f4756d,53e1892620f7dfbc07e8ecd6
53e9978ab7602d9701f47d59,555036ef7cea80f954166ea8
53e9978ab7602d9701f47d5a,555036ef7cea80f954166ea8
53e9978ab7602d9701f4895f,53a7319e20f7420be8d53826
53e9978ab7602d9701f4bc0d,555036b37cea80f954149ff1
53e9978ab7602d9701f4bc24,5390893d20f70186a0d9224a
53e9978ab7602d9701f4cb48,555036ef7cea80f954166ea8
53e9978ab7602d9701f4cb49,555036ef7cea80f954166ea8
53e9978db7602d9701f4cccf,53a730a620f7420be8d00a52
53e9978db7602d9701f4ccd1,555036e77cea80f9541662c4
53e9978db7602d9701f4e8b2,555036db7cea80f9541603d4
53e9978db7602d9701f4f450,53a725f820f7420be8b613da
53e9978db7602d9701f50661,53a730a620f7420be8d00a52
53e9978db7602d9701f50f23,5736ae3ad39c4f40a7976010
53e9978db7602d9701f5177b,555036ef7cea80f954166ea8
53e9978db7602d9701f52020,555036e27cea80f954163f18
53e9978eb7602d9701f52dfb,555036db7cea80f9541603d4
53e99792b7602d9701f54424,555036ef7cea80f954166ea8
53e99792b7602d9701f568e3,53a72ded20f7420be8c78b2e
53e99792b7602d9701f58286,53a72f4820f7420be8c9d9b2
53e99792b7602d9701f5b3f3,53a72ad220f7420be8c0d93a
53e99796b7602d9701f5ba04,53a72e7620f7420be8c8ed07
53e99796b7602d9701f5c142,555036f07cea80f954166ec3
53e99796b7602d9701f5cf24,53a7289d20f7420be8bb3683
53e99796b7602d9701f5dd92,539ff23e831432abcb43c916
53e99796b7602d9701f5e0da,53907b4f20f770854f5e7e87
53e99796b7602d9701f60deb,53a72a9d20f7420be8c07a1a
53e99796b7602d9701f618d2,555036c47cea80f954153a30
53e9979bb7602d9701f6317c,555036ef7cea80f954166ea8
53e99796b7602d9701f62b23,539ffa35831432abcb5b0bb7
53e9979bb7602d9701f64c0e,555036da7cea80f9541603cb
53e9979bb7602d9701f64cff,555036b67cea80f95414b7b8
53e9979bb7602d9701f65aef,555036f37cea80f954169244
53e9979bb7602d9701f65d9a,5550371d7cea80f954174685
53e9979bb7602d9701f663a2,5482604c582fc50b5e2061e5
53e9979bb7602d9701f6682c,53a72dbe20f7420be8c72ca2
53e9979bb7602d9701f6685f,53907c2e20f770854f601bc2
53e9979bb7602d9701f67cc1,555036c47cea80f954153a37
53e9979bb7602d9701f689e3,555036ef7cea80f954166ea8
53e9979bb7602d9701f695b6,53a72d9b20f7420be8c6c2be
53e9979eb7602d9701f6a18b,555036d17cea80f954159914
53e9979eb7602d9701f6b1d5,53a727d520f7420be8b9ddc9
53e9979eb7602d9701f6b1e4,555036d27cea80f95415a4ea
53e9979eb7602d9701f6b1e7,555037627cea80f954184e33
53e9979eb7602d9701f6b1f4,53e17f6020f7dfbc07e8ac81
53e9979eb7602d9701f6c93b,53a730a620f7420be8d00a52
53e9979eb7602d9701f6c475,55f95706c35f4fb0d21cda38
53e9979eb7602d9701f6ca73,555036e27cea80f954163f18
53e9979eb7602d9701f6c8f9,53a7326920f7420be8d94cc9
53e9979eb7602d9701f6dc01,53a727e020f7420be8ba0120
53e9979fb7602d9701f6ef44,53909e7b20f70186a0e2a2e8
53e9979eb7602d9701f6ee93,53a724a620f7420be8b36796
53e997a2b7602d9701f717a1,539078f120f770854f5a87b6
53e997a2b7602d9701f726d4,53a72c8e20f7420be8c47fa4
53e997a2b7602d9701f7270d,53a728e520f7420be8bbc4bb
53e997a2b7602d9701f720de,53a72d2120f7420be8c5a765
53e997a2b7602d9701f72125,53a730a620f7420be8d00a52
53e997a2b7602d9701f74176,555037607cea80f954183648
53e997a2b7602d9701f74c39,555036d37cea80f95415b0b8
53e997a2b7602d9701f74d34,555036b97cea80f95414cf83
53e997a2b7602d9701f7560b,53907bed20f770854f5fa1c9
53e997a2b7602d9701f770c9,555036e77cea80f9541662c7
53e997a2b7602d9701f77d00,53a732bc20f7420be8db1674
53e997a2b7602d9701f77df0,53a730db20f7420be8d10c65
53e997a2b7602d9701f782c7,5390ba3e20f70186a0f375d0
53e997a2b7602d9701f782ca,5390797220f770854f5bb951
53e997a2b7602d9701f78305,539e775f8314ff4cf4b33592
53e997a6b7602d9701f796dd,555037387cea80f95417ad5a
53e997a6b7602d9701f796dc,53a72def20f7420be8c78b3d
53e997a6b7602d9701f798d1,5550377c7cea80f954189b30
53e997a6b7602d9701f79af6,555036d97cea80f95415f7fa
53e997a6b7602d9701f7a83a,53a72dad20f7420be8c6e63a
53e997a6b7602d9701f7b141,555036c67cea80f954154632
53e997a6b7602d9701f7b54c,555036c07cea80f954151692
53e997a6b7602d9701f7bc66,54825d85582fc50b5e1adcda
53e997a6b7602d9701f7be52,54824cc5582fc50b5e00de74
53e997a6b7602d9701f7ce92,53a72ded20f7420be8c78b2e
53e997a6b7602d9701f7d20d,53907b4f20f770854f5e7e87
53e997a6b7602d9701f7d46e,555036ef7cea80f954166ea8
53e99785b7602d9701f406b2,555037bc7cea80f954197dae
53e99785b7602d9701f41567,555036e27cea80f954163f1a
53e99785b7602d9701f417aa,53a726c920f7420be8b84a82
53e99785b7602d9701f4286a,555036db7cea80f9541603d4
53e99785b7602d9701f4287c,555036e27cea80f954163f1a
53e99785b7602d9701f42c67,555036e27cea80f954163f18
53e99785b7602d9701f42c70,555036c97cea80f954156992
53e99785b7602d9701f442c7,555037bc7cea80f954197dae
53e9978ab7602d9701f45b9f,555037bc7cea80f954197dae
53e9978ab7602d9701f48299,53a7324320f7420be8d890f8
53e9978ab7602d9701f4b05b,555036e27cea80f954163f1a
53e9978db7602d9701f4ccd2,555036e77cea80f9541662c4
53e9978db7602d9701f4f821,555037287cea80f95417791c
53e9978db7602d9701f50659,54825db9582fc50b5e1b2bba
53e9978db7602d9701f509ec,555036c97cea80f954156992
53e9978db7602d9701f51813,555037bc7cea80f954197dae
53e9978db7602d9701f51ea5,555036e27cea80f954163f1a
53e9978db7602d9701f51f08,555037bc7cea80f954197dae
53e9978db7602d9701f52018,555037bc7cea80f954197dae
53e9978eb7602d9701f52d5c,53a729f520f7420be8beb8bf
53e9978eb7602d9701f52f0e,555037bc7cea80f954197dae
53e99792b7602d9701f54618,555036db7cea80f9541603d4
53e99792b7602d9701f547bb,555037bc7cea80f954197dae
53e99792b7602d9701f5699e,53e184b420f7dfbc07e8cf90
53e99792b7602d9701f58547,555036b87cea80f95414c3c0
53e99792b7602d9701f58a9a,53a7315020f7420be8d385f9
53e99792b7602d9701f58aa4,555036c97cea80f954156992
53e99792b7602d9701f5a9e0,555036db7cea80f9541603d4
53e99792b7602d9701f5b140,5550376d7cea80f9541873d5
53e99796b7602d9701f5c3ce,555036bc7cea80f95414e747
53e99796b7602d9701f5d6df,53a728e520f7420be8bbc4bb
53e99796b7602d9701f5d3f5,555036f07cea80f954167a85
53e99796b7602d9701f5d871,555036e27cea80f954163f18
53e99796b7602d9701f5ee46,555036b87cea80f95414c3c0
53e99796b7602d9701f5e4b0,555036d27cea80f95415a4d9
53e99796b7602d9701f5e8d8,555036fa7cea80f95416ce2c
53e99796b7602d9701f5f212,555036bb7cea80f95414db63
53e99796b7602d9701f5f855,555036dd7cea80f954161b91
53e99796b7602d9701f6138c,53a72d7620f7420be8c6646b
53e99796b7602d9701f62055,5390893d20f70186a0d9224a
53e9979bb7602d9701f631dd,53a72d7620f7420be8c6646b
53e9979bb7602d9701f645ef,555036cf7cea80f954158d39
53e9979bb7602d9701f643a0,53907f2b20f770854f6158f0
53e9979bb7602d9701f643a6,53a7318e20f7420be8d4ce93
53e9979bb7602d9701f650c7,53e188a820f7dfbc07e8e9cd
53e9979bb7602d9701f65ade,5482622e582fc50b5e24abd6
53e9979bb7602d9701f65d96,53a7317720f7420be8d44d80
53e9979bb7602d9701f66d53,53a7279120f7420be8b9381d
53e9979bb7602d9701f66d80,555037707cea80f95418809c
53e9979bb7602d9701f67219,53a7317520f7420be8d441c4
53e9979bb7602d9701f67b6f,53a7284420f7420be8bae221
53e9979bb7602d9701f67bc8,53a72e3120f7420be8c847c3
53e9979bb7602d9701f67c05,555036b87cea80f95414c3c0
53e9979bb7602d9701f698a3,555036dc7cea80f954160fb8
53e9979bb7602d9701f697f6,555036f07cea80f954167a85
53e9979eb7602d9701f6a456,555036e07cea80f95416334d
53e9979eb7602d9701f6a178,53a732b420f7420be8daf334
53e9979eb7602d9701f6a219,53a732b420f7420be8daf334
53e9979eb7602d9701f6a92c,53a726b920f7420be8b7f83b
53e9979eb7602d9701f6ad97,53a72ff720f7420be8cd03a8
53e9979eb7602d9701f6c45b,5550374a7cea80f95417ebd5
53e9979eb7602d9701f6cad5,5736b064d39c4f40a799195a
53e9979eb7602d9701f6d08f,555036f37cea80f95416924b
53e9979eb7602d9701f6d0b7,555036c67cea80f954154632
53e9979eb7602d9701f6d175,555036d17cea80f95415a4d7
53e9979eb7602d9701f6d621,53a730a620f7420be8d00a52
53e9979eb7602d9701f6db14,54825d85582fc50b5e1adcda
53e9979eb7602d9701f6e8d8,53a726b920f7420be8b7f83b
53e9979fb7602d9701f6fd20,539078f220f770854f5a882f
53e9979fb7602d9701f70502,53a732aa20f7420be8dac441
53e9979fb7602d9701f70a81,555036da7cea80f9541603cb
53e997a2b7602d9701f7216b,539ffba2831432abcb5eeb7f
53e997a2b7602d9701f72ac4,555036d97cea80f95415f7f9
53e997a2b7602d9701f73631,5550372e7cea80f9541792a7
53e997a2b7602d9701f73632,555036d17cea80f954159914
53e997a2b7602d9701f7363c,5736ad89d39c4f40a796bab0
53e997a2b7602d9701f737d9,555036f07cea80f954167a85
53e997a2b7602d9701f73992,53a730db20f7420be8d10c65
53e997a2b7602d9701f73f42,555036e27cea80f954163f1a
53e997a2b7602d9701f74d84,53a7317520f7420be8d441c4
53e997a2b7602d9701f75d18,555037407cea80f95417c679
53e997a2b7602d9701f76722,555036b77cea80f95414b7ca
53e997a2b7602d9701f7686c,555036b97cea80f95414cf83
53e997a2b7602d9701f776a2,53a7324e20f7420be8d8cba4
53e997a6b7602d9701f7976c,555036bc7cea80f95414e747
53e997a6b7602d9701f79ac4,5550372c7cea80f954178633
53e997a6b7602d9701f79ada,555036b87cea80f95414c3c0
53e997a6b7602d9701f7be50,54824cc5582fc50b5e00de74
53e997a6b7602d9701f7c667,53a72f9b20f7420be8cb68ef
53e997a6b7602d9701f7d46c,539e76a48314ff4cf4b02813
53e99784b7602d9701f3f411,53a72e9920f7420be8c93fac
53e99785b7602d9701f40767,555036c47cea80f954153a37
53e99785b7602d9701f4149c,555036e07cea80f954163349
53e99785b7602d9701f43eff,53a727fe20f7420be8ba4825
53e99785b7602d9701f442ee,555036bb7cea80f95414db63
53e9978ab7602d9701f457e1,53a732b420f7420be8daf334
53e9978ab7602d9701f45960,53a7263a20f7420be8b6d0e5
53e9978ab7602d9701f460d1,53a7321820f7420be8d79a92
53e9978ab7602d9701f47d85,555036e07cea80f954163349
53e9978ab7602d9701f47d8e,555036e07cea80f954163349
53e9978ab7602d9701f47e87,555036db7cea80f9541603d4
53e9978ab7602d9701f4afe7,555036e07cea80f954163349
53e9978ab7602d9701f4afff,5736ae3ad39c4f40a797601c
53e9978ab7602d9701f4c57d,5736ae3ad39c4f40a7976010
53e9978ab7602d9701f4cb73,555036e07cea80f954163349
53e9978db7602d9701f4d1a3,555036c87cea80f954155dcc
53e9978db7602d9701f4ec34,555036e27cea80f954163f18
53e9978db7602d9701f4f81f,53a728e520f7420be8bbc4bb
53e9978db7602d9701f4f4af,53a7256120f7420be8b4d4eb
53e9978db7602d9701f50672,555037a07cea80f954193051
53e9978db7602d9701f51880,5550371d7cea80f954174685
53e9978db7602d9701f51e29,555036ba7cea80f95414db53
53e9978db7602d9701f51e48,53a7317520f7420be8d441c4
53e99792b7602d9701f5497c,555036c47cea80f954153a2f
53e99792b7602d9701f547ca,53a72b3420f7420be8c1d18d
53e99792b7602d9701f54469,555036e07cea80f954163349
53e99792b7602d9701f5446a,555036e07cea80f954163349
53e99792b7602d9701f5b41b,53a72c5920f7420be8c42ca7
