author_id,paper_id
53f435c8dabfaeb1a7bef09c,53e99792b7602d9701f544ad
5408f09cdabfae8faa665a44,53e99792b7602d9701f544ae
56017b9445cedb3395e612f2,53e99792b7602d9701f550d2
56017b9445cedb3395e612f5,53e99792b7602d9701f550d3
53f43727dabfaeecd69658bc,53e99792b7602d9701f54e54
53f49e98dabfaedce562afca,53e99792b7602d9701f54e54
53f438eedabfaec09f195876,53e99792b7602d9701f54e54
53f43690dabfaee43ec31578,53e99792b7602d9701f54e54
53f42f67dabfaedf4353058d,53e99792b7602d9701f55919
53f4543fdabfaedf436037e3,53e99792b7602d9701f561ff
53f36788dabfae4b3499f5f2,53e99792b7602d9701f562b6
56017bd145cedb3395e6187a,53e99792b7602d9701f562b6
53f4265adabfaeb22f3c4ecc,53e99792b7602d9701f5632a
53f498b6dabfaedce56237ff,53e99792b7602d9701f5632a
53f4d24cdabfaeedd777fd99,53e99792b7602d9701f56600
56017c0145cedb3395e61de7,53e99792b7602d9701f56aae
56017c0145cedb3395e61dea,53e99792b7602d9701f56aae
56017c0145cedb3395e61ded,53e99792b7602d9701f56aae
56017c0145cedb3395e61df0,53e99792b7602d9701f56aae
56017c0245cedb3395e61df3,53e99792b7602d9701f56aae
56017c0245cedb3395e61df6,53e99792b7602d9701f56aae
56017c0245cedb3395e61df9,53e99792b7602d9701f56aaf
56017be045cedb3395e619e2,53e99792b7602d9701f5680c
53f43289dabfaee2a1cbea02,53e99792b7602d9701f56d4d
53f459f9dabfaec09f2132f8,53e99792b7602d9701f56d4d
53f430bddabfaee2a1ca75d1,53e99792b7602d9701f56d4d
53f4c9e3dabfaee9c5f80b7a,53e99792b7602d9701f56d4d
53f447fedabfaee1c0af2ee5,53e99792b7602d9701f56d4d
54302246dabfaeca69bcc428,53e99792b7602d9701f56d4d
53f43cb0dabfaeee229e024b,53e99792b7602d9701f56d4d
53f45c3fdabfaee02ad6e44a,53e99792b7602d9701f56d4d
54410505dabfae805a71ece0,53e99792b7602d9701f56d4d
53f42affdabfaec09f0eda9e,53e99792b7602d9701f56d53
53f4478edabfaeecd69b117a,53e99792b7602d9701f56d53
53f42f9cdabfaeb1a7ba785d,53e99792b7602d9701f56d55
56017c0f45cedb3395e61f51,53e99792b7602d9701f56d56
5408371edabfae92b423102d,53e99792b7602d9701f56d58
53f4683fdabfaee02ad9c2f2,53e99792b7602d9701f568de
53f57280dabfae79eaf8045b,53e99792b7602d9701f568de
53f431fddabfaedce5500044,53e99792b7602d9701f568e1
53f4900adabfaeafb077b3c5,53e99792b7602d9701f568e3
53f46c31dabfaee43ed0dbcb,53e99792b7602d9701f568fa
53f42bf2dabfaec22ba01968,53e99792b7602d9701f568fc
53f4472ddabfaeee229fa86e,53e99792b7602d9701f568fd
56017be845cedb3395e61a9f,53e99792b7602d9701f56944
56017be845cedb3395e61aa2,53e99792b7602d9701f56944
56017be845cedb3395e61aa5,53e99792b7602d9701f56944
56017be845cedb3395e61aa8,53e99792b7602d9701f56944
56017be845cedb3395e61aab,53e99792b7602d9701f56944
56017be845cedb3395e61aae,53e99792b7602d9701f56944
56017be845cedb3395e61ab1,53e99792b7602d9701f56944
56017be945cedb3395e61ab4,53e99792b7602d9701f56944
53f3a6dfdabfae4b34adec1e,53e99792b7602d9701f5695a
53f43008dabfaee1c0a555fc,53e99792b7602d9701f5695a
54484079dabfae87b7df50c6,53e99792b7602d9701f5695b
56017be945cedb3395e61ac0,53e99792b7602d9701f5695c
53f44ca7dabfaec09f1e1a48,53e99792b7602d9701f5696f
56017be245cedb3395e61a0c,53e99792b7602d9701f56880
56017be245cedb3395e61a0f,53e99792b7602d9701f56880
56017be245cedb3395e61a12,53e99792b7602d9701f56880
53f432c1dabfaee0d9b40a50,53e99792b7602d9701f5705b
5430126adabfaeca69bc3770,53e99792b7602d9701f5705b
54095e55dabfae450f47bfff,53e99792b7602d9701f5705b
53f44bd5dabfaee02ad2f054,53e99792b7602d9701f5705b
56017c2345cedb3395e620ff,53e99792b7602d9701f5705b
53f430bedabfaee0d9b2794f,53e99792b7602d9701f5705b
56017c2345cedb3395e62102,53e99792b7602d9701f5705b
5448e633dabfae87b7e8f907,53e99792b7602d9701f5705b
53f45c1bdabfaee43ecd1069,53e99792b7602d9701f5705b
53f43296dabfaeb22f44a4b5,53e99792b7602d9701f5697e
53f43484dabfaee0d9b53ab8,53e99792b7602d9701f5697e
53f47d04dabfaee02addbfd9,53e99792b7602d9701f5697e
53f46545dabfaeee22a4f6b7,53e99792b7602d9701f56891
53f43ecbdabfaee02ad04f08,53e99792b7602d9701f56987
53f4c90bdabfaee57e77df35,53e99792b7602d9701f56988
53f451a9dabfaee2a1d6179d,53e99792b7602d9701f56989
5484cfd2dabfae8a11fb2386,53e99792b7602d9701f56990
53f432dbdabfaee4dc75e843,53e99792b7602d9701f5689e
53f45069dabfaedf435f3eb5,53e99792b7602d9701f568a3
53f3837fdabfae4b34a04387,53e99792b7602d9701f568a3
53f44f9bdabfaee43eca2107,53e99792b7602d9701f568a8
53f42f48dabfaedd74d4ef95,53e99792b7602d9701f568a8
56017bec45cedb3395e61af9,53e99792b7602d9701f569b1
5432e0aadabfaeb4c6a9a864,53e99792b7602d9701f569b3
53f431e6dabfaedd74d70464,53e99792b7602d9701f569b3
53f4625ddabfaee43ece690f,53e99792b7602d9701f568ae
53f43777dabfaedf435893fd,53e99792b7602d9701f568ae
53f436addabfaedce55317ea,53e99792b7602d9701f568b0
53f438fadabfaee43ec48cd9,53e99792b7602d9701f568b7
53f475f8dabfaedd74ea762b,53e99792b7602d9701f568b8
53f43837dabfaee0d9b75b55,53e99792b7602d9701f568b9
53f44780dabfaec09f1cd6dc,53e99792b7602d9701f569c5
53f42d1adabfaedf43512aa2,53e99792b7602d9701f569c5
53f44093dabfaeb1a7c1baca,53e99792b7602d9701f569c5
53f438a3dabfaec22ba964e4,53e99792b7602d9701f569c5
53f47796dabfaee43ed39d10,53e99792b7602d9701f569d4
56017be445cedb3395e61a42,53e99792b7602d9701f568d5
53f445f7dabfaee4dc7cf5fa,53e99792b7602d9701f568d5
53f438e1dabfaec09f194e70,53e99792b7602d9701f568db
5408c4b6dabfae8faa6592fb,53e99792b7602d9701f568db
53f471eadabfaee43ed237a5,53e99792b7602d9701f568dd
56017be445cedb3395e61a4b,53e99792b7602d9701f568ea
53f44e7cdabfaee02ad39b2d,53e99792b7602d9701f568f6
53f473f2dabfaee02adca505,53e99792b7602d9701f568f6
53f432fadabfaeb22f44e6d2,53e99792b7602d9701f568f6
53f4347edabfaedd74d8e7be,53e99792b7602d9701f568f6
56017bf645cedb3395e61c46,53e99792b7602d9701f56a3f
56017bf645cedb3395e61c49,53e99792b7602d9701f56a3f
56017bf645cedb3395e61c4c,53e99792b7602d9701f56a3f
56017bf745cedb3395e61c4f,53e99792b7602d9701f56a3f
56017bf745cedb3395e61c55,53e99792b7602d9701f56a3f
56017bf745cedb3395e61c58,53e99792b7602d9701f56a3f
5633f88145cedb339ad50f5d,53e99792b7602d9701f56a3f
563013cb45ceb49c5d96b7e3,53e99792b7602d9701f56a40
56017bf745cedb3395e61c67,53e99792b7602d9701f56a40
56017bf745cedb3395e61c6a,53e99792b7602d9701f56a40
5633381e45cedb339a85d796,53e99792b7602d9701f56a40
53f430ccdabfaee0d9b28448,53e99792b7602d9701f56905
53f4c9a7dabfaeb22f57f841,53e99792b7602d9701f56913
53f470cbdabfaedf4366e288,53e99792b7602d9701f56913
53f39cdddabfae4b34a9f964,53e99792b7602d9701f56913
53f37ec3dabfae4b349ef56e,53e99792b7602d9701f571f3
53f45360dabfaee02ad4d54f,53e99792b7602d9701f571f3
54090974dabfae8faa667d5e,53e99792b7602d9701f571f3
53f7dd8edabfae90ec1263b1,53e99792b7602d9701f571f3
53f42d67dabfaedd74d36dc7,53e99792b7602d9701f56920
53f470d4dabfaee02adbdb0f,53e99792b7602d9701f56923
53f46bbedabfaedd74e7f46f,53e99792b7602d9701f56925
53f45324dabfaedf435ff01a,53e99792b7602d9701f56929
53f382f3dabfae4b34a00e52,53e99792b7602d9701f56929
5447ecfddabfae87b7dafa8b,53e99792b7602d9701f56929
53f428fbdabfaec09f0df9b4,53e99792b7602d9701f56a84
53f556cedabfae963d25c99e,53e99792b7602d9701f56996
53f43380dabfaee02acaca97,53e99792b7602d9701f56998
56017bea45cedb3395e61ade,53e99792b7602d9701f5699c
53f46622dabfaec09f23ea00,53e99792b7602d9701f5699c
544865a3dabfae87b7e19447,53e99792b7602d9701f5699d
53f44ed5dabfaec09f1e98a6,53e99792b7602d9701f569d3
53f45b43dabfaee43ecce39a,53e99792b7602d9701f569d3
53f35543dabfae4b34959e94,53e99792b7602d9701f569d3
53f39789dabfae4b34a7c2c6,53e99792b7602d9701f569d3
53f43057dabfaee02ac8618f,53e99792b7602d9701f569d3
53f38245dabfae4b349fcd52,53e99792b7602d9701f569d5
53f79996dabfae92b40cbdf1,53e99792b7602d9701f569d5
53f46008dabfaec09f227402,53e99792b7602d9701f569e1
53f46672dabfaedd74e69f84,53e99792b7602d9701f56b1e
53f661ecdabfae6a71b634af,53e99792b7602d9701f56b1e
53f435b5dabfaeb22f46c04e,53e99792b7602d9701f56b1e
53f479bbdabfae8a6845bca6,53e99792b7602d9701f56b1e
540834abdabfae92b422f8b1,53e99792b7602d9701f56b1e
53f56523dabfae6115f80523,53e99792b7602d9701f56b1e
53f45a7ddabfaee43eccbb1d,53e99792b7602d9701f56b1e
53f35316dabfae4b34951187,53e99792b7602d9701f56b1e
53f47edfdabfae9126cc4f1d,53e99792b7602d9701f56b1e
53f43706dabfaee4dc788379,53e99792b7602d9701f56b1e
542a1ec4dabfaea15857df7e,53e99792b7602d9701f56b1e
53f43194dabfaee43ebfb36c,53e99792b7602d9701f56b1e
53f46c23dabfaee4dc8650ae,53e99792b7602d9701f56b1e
53f439a5dabfaedd74dbeb56,53e99792b7602d9701f56b1e
53f42b57dabfaec22b9f7016,53e99792b7602d9701f56b1e
53f43302dabfaec09f15aa50,53e99792b7602d9701f56b1e
544810f9dabfae87b7dd063c,53e99792b7602d9701f56b1e
53f4676adabfaeb22f541a73,53e99792b7602d9701f56b1e
53f44aaadabfaee0d9bc51ae,53e99792b7602d9701f56b1e
53f4682ddabfaee02ad9be51,53e99792b7602d9701f56b1e
53f42c97dabfaeb1a7b7f5e7,53e99792b7602d9701f56b1e
54068ca4dabfae44f083f71f,53e99792b7602d9701f56b1e
56017c0245cedb3395e61e0b,53e99792b7602d9701f56b1e
53f433c3dabfaee2a1ccc3e4,53e99792b7602d9701f56b1e
53f39e6bdabfae4b34aa9e9c,53e99792b7602d9701f56b1e
53f456dadabfaedd74e2fc14,53e99792b7602d9701f56b1e
54480413dabfae87b7dc3f9b,53e99792b7602d9701f56b1e
54298c68dabfaec88b4ce733,53e99792b7602d9701f56b1e
53f3687bdabfae4b349a2b3b,53e99792b7602d9701f56b1e
53f43538dabfaee43ec25c79,53e99792b7602d9701f56b1e
53f429b6dabfaec09f0e2c11,53e99792b7602d9701f56b1e
540839c5dabfae92b4232565,53e99792b7602d9701f56b1e
53f45444dabfaee2a1d6bce9,53e99792b7602d9701f56b1e
53f43ca9dabfaefedbafd57a,53e99792b7602d9701f56b1e
54410c6edabfae7d84bd99a2,53e99792b7602d9701f56b1e
54457a10dabfae862da20029,53e99792b7602d9701f56b1e
540843a4dabfae8faa639e21,53e99792b7602d9701f56b1e
54455627dabfae862da16bff,53e99792b7602d9701f56b1e
542a4c8adabfae61d4966813,53e99792b7602d9701f56b1e
53f5590adabfae3940f8045c,53e99792b7602d9701f56b1e
53f81d2edabfae9467dd2124,53e99792b7602d9701f56b1e
5487e71edabfae8a11fb3e5c,53e99792b7602d9701f56b1e
53f46946dabfaee2a1dbab71,53e99792b7602d9701f56b1e
53fa0af4dabfae8faa5a107c,53e99792b7602d9701f56b1e
53f46c1cdabfaee2a1dc5bc7,53e99792b7602d9701f56b1e
53f44629dabfaeb2ac098f1b,53e99792b7602d9701f56b1e
53f43adddabfaefedbaf3b17,53e99792b7602d9701f56b1e
53f49bbddabfaeb22f573104,53e99792b7602d9701f56b1e
5405e798dabfae450f3dfadd,53e99792b7602d9701f56b1e
53f456a2dabfaee0d9bf5152,53e99792b7602d9701f56b1e
53f43afbdabfaee1c0ac9fa0,53e99792b7602d9701f56b1e
53f44ec0dabfaeee22a179ab,53e99792b7602d9701f56b1e
53f43a6edabfaee02acf1376,53e99792b7602d9701f56b1e
53f7e9ecdabfae9467dbf518,53e99792b7602d9701f56b1e
53f47a49dabfaee0d9c71264,53e99792b7602d9701f56b1e
5448264fdabfae87b7de299a,53e99792b7602d9701f56b1e
53f7cfdcdabfae90ec11fd0e,53e99792b7602d9701f56b1e
53f464a5dabfaeb22f535fbc,53e99792b7602d9701f56b1e
53f45426dabfaeb22f4f8135,53e99792b7602d9701f56b1e
548a509cdabfaed7b5fa4104,53e99792b7602d9701f56b1e
53f389c4dabfae4b34a2929b,53e99792b7602d9701f56b1e
53f38e72dabfae4b34a454de,53e99792b7602d9701f56b1e
543408a5dabfaebba583862c,53e99792b7602d9701f56b1e
53f479dfdabfaee4dc89987e,53e99792b7602d9701f56b1e
53f31e29dabfae9a84446321,53e99792b7602d9701f56b1e
53f484b1dabfaec09f2a7749,53e99792b7602d9701f56b1e
53f42edddabfaee1c0a46973,53e99792b7602d9701f56b1e
53f4352ddabfaedd74d96410,53e99792b7602d9701f56b1e
53f85839dabfae9467df1d50,53e99792b7602d9701f56b1e
5433123bdabfaeb542175a81,53e99792b7602d9701f56b1e
53f42daadabfaedd74d3a75e,53e99792b7602d9701f56b1e
53f43230dabfaeb22f4454b3,53e99792b7602d9701f56b1e
53f329fadabfae9a844878bc,53e99792b7602d9701f56b1e
53f38704dabfae4b34a191ef,53e99792b7602d9701f56b1e
5406eddbdabfae450f3f750a,53e99792b7602d9701f56b1e
53f4bd24dabfaeda9c77b576,53e99792b7602d9701f56b1e
5406e3c2dabfae450f3f2d87,53e99792b7602d9701f56b1e
540830e3dabfae92b422d5dc,53e99792b7602d9701f56b1e
53f786dbdabfae92b40c2fae,53e99792b7602d9701f56b1e
53f791dddabfae938c6c12c2,53e99792b7602d9701f56b1e
5405ce43dabfae8faa602a0b,53e99792b7602d9701f56b1e
53f42d65dabfaedd74d36c19,53e99792b7602d9701f56b1e
53f444bbdabfaeecd69a6272,53e99792b7602d9701f56b1e
53f36615dabfae4b3499a6b8,53e99792b7602d9701f569ea
53f44cebdabfaee4dc7ebabd,53e99792b7602d9701f569ea
53f434c6dabfaee4dc773f83,53e99792b7602d9701f569ea
53f4762ddabfaedf43683fc2,53e99792b7602d9701f56b22
53f45a84dabfaec09f214e91,53e99792b7602d9701f56b22
53f484eedabfaec09f2a7d6b,53e99792b7602d9701f56d4e
53f4756ddabfaee43ed318d6,53e99792b7602d9701f56d4e
54334f85dabfaeb54218525e,53e99792b7602d9701f56d4e
53f45d3ddabfaeb22f51a392,53e99792b7602d9701f56d4e
5406a3c3dabfae44f084ad43,53e99792b7602d9701f56d4e
53f5597cdabfae3a1df8045b,53e99792b7602d9701f56d4e
53f43720dabfaee02acd05ac,53e99792b7602d9701f56d50
53f451c2dabfaee4dc7ff621,53e99792b7602d9701f56d50
53f45b2edabfaefedbb61482,53e99792b7602d9701f56d52
53f433a5dabfaec22ba65de2,53e99792b7602d9701f56d52
56017c0f45cedb3395e61f4e,53e99792b7602d9701f56d54
53f42e9adabfaedce54d5405,53e99792b7602d9701f56d5b
53f430fddabfaee43ebf3a5f,53e99792b7602d9701f56d5b
53f4591edabfaec09f2106e5,53e99792b7602d9701f56d5b
53f441d4dabfaeee229e9a07,53e99792b7602d9701f56d5b
53f373c0dabfae4b349ca852,53e99792b7602d9701f56d5e
53f43368dabfaedce551061e,53e99792b7602d9701f56d60
53f42cc8dabfaedd74d2dffa,53e99792b7602d9701f56d60
53f46347dabfaee02ad87d3f,53e99792b7602d9701f56d62
53f45079dabfaee1c0b1570f,53e99792b7602d9701f56d62
53f46d81dabfaee4dc86a7b0,53e99792b7602d9701f56d62
53f452abdabfaee43ecae7c1,53e99792b7602d9701f56d62
53f4536bdabfaeb22f4f52f5,53e99792b7602d9701f56d64
53f45aa2dabfaee2a1d8405d,53e99792b7602d9701f56d66
53f44750dabfaeb22f4c3781,53e99792b7602d9701f56d66
53f4a5f7dabfaedce5634a29,53e99792b7602d9701f57371
53f42df9dabfaedd74d3e5ba,53e99792b7602d9701f56d72
56017c1045cedb3395e61f66,53e99792b7602d9701f56d82
56017c1045cedb3395e61f69,53e99792b7602d9701f56d82
53f43ae0dabfaee4dc7ada43,53e99792b7602d9701f56d8f
56017c1045cedb3395e61f7b,53e99792b7602d9701f56d8f
54056ec4dabfae92b41d2e90,53e99792b7602d9701f56d9a
53fa15c7dabfae44f07fa376,53e99792b7602d9701f56d9d
56017c1145cedb3395e61f81,53e99792b7602d9701f56da2
53f3ae83dabfae4b34b0ccf6,53e99792b7602d9701f56b12
53f44f5cdabfaeecd69d015d,53e99792b7602d9701f56b12
53f43250dabfaedce55042af,53e99792b7602d9701f56da4
5406c9b5dabfae92b42224d4,53e99792b7602d9701f57031
5405dc32dabfae91d3016107,53e99792b7602d9701f5706b
5405ba25dabfae91d3006c70,53e99792b7602d9701f57075
560c551245cedb3397519c07,53e99792b7602d9701f56d5a
53f42f20dabfaee43ebdba60,53e99792b7602d9701f577c0
56017c1845cedb3395e6203e,53e99792b7602d9701f56f99
53f4612edabfaee2a1d9a3d3,53e99792b7602d9701f5774e
53f4341fdabfaeb2ac03cff2,53e99792b7602d9701f57ca8
54326961dabfaeb542152f30,53e99792b7602d9701f5838a
53f433a1dabfaedd74d847a1,53e99792b7602d9701f5838d
5430205adabfaeca69bcaffc,53e99792b7602d9701f57f5a
53f45285dabfaee2a1d64ea1,53e99792b7602d9701f57e60
53f469a6dabfaefedbb9561f,53e99792b7602d9701f57e60
53f79382dabfae9060ace13b,53e99792b7602d9701f57e66
53f4d391dabfaeedd2781421,53e99792b7602d9701f57e66
53f436f2dabfaedce553435e,53e99792b7602d9701f57e6c
53f3a40cdabfae4b34acd238,53e99792b7602d9701f57e6c
53f4382edabfaee0d9b7560e,53e99792b7602d9701f57e6c
5434ed5fdabfaebba587fa88,53e99792b7602d9701f57e6c
540551b9dabfae91d3fd3e99,53e99792b7602d9701f57e93
53f45762dabfaee0d9bf7f30,53e99792b7602d9701f57e93
5405da1edabfae91d3014c69,53e99792b7602d9701f57e93
53f322dddabfae9a84460560,53e99792b7602d9701f57ec2
53f4550cdabfaee2a1d6ee16,53e99792b7602d9701f57ec4
53f79944dabfae938c6c510e,53e99792b7602d9701f57ec6
53f43ad1dabfaee43ec5aaee,53e99792b7602d9701f57ec8
53f362e0dabfae4b3498e0ae,53e99792b7602d9701f57ecd
53f449f6dabfaee1c0afb883,53e99792b7602d9701f5808f
53f45410dabfaefedbb4819f,53e99792b7602d9701f5808f
53f43284dabfaee4dc75b03d,53e99792b7602d9701f5808f
53f7f7eedabfae9060afeeab,53e99792b7602d9701f584bc
53f436eedabfaee43ec34ddb,53e99792b7602d9701f584bc
53f396dedabfae4b34a77e90,53e99792b7602d9701f584d0
541063a1dabfae44f08a3eac,53e99792b7602d9701f584f7
53f46524dabfaeb22f53815a,53e99792b7602d9701f58547
53f56e21dabfae7357f8045b,53e99792b7602d9701f580a4
54055ef0dabfae8faa5c8a54,53e99792b7602d9701f580a5
53f42bf8dabfaedce54af809,53e99792b7602d9701f580b1
53f47c5fdabfaee43ed49514,53e99792b7602d9701f580b1
53f42b02dabfaeb2acfc392e,53e99792b7602d9701f585ad
53f4cc0fdabfaeebddf807a0,53e99792b7602d9701f585ae
53f468e3dabfaee43ed00a06,53e99792b7602d9701f585ae
56017c9e45cedb3395e62bdc,53e99792b7602d9701f585af
56017c9e45cedb3395e62bdf,53e99792b7602d9701f585af
53f436eedabfaee02acceca7,53e99792b7602d9701f585b1
53f43097dabfaeb1a7bb3f02,53e99792b7602d9701f585b1
5432996fdabfaeb4c6a91bdb,53e99792b7602d9701f585b1
53f42ee9dabfaee43ebd84ac,53e99792b7602d9701f585b1
5405a851dabfae91d3ffe1aa,53e99792b7602d9701f585b1
540598abdabfae91d3ff67cb,53e99792b7602d9701f585b2
53f46580dabfaeecd6a098ba,53e99792b7602d9701f585b3
5432750cdabfaeb4c6a85ef5,53e99792b7602d9701f585b4
53f42d6adabfaec22ba1849e,53e99792b7602d9701f585b4
53f43abedabfaeb22f49ad96,53e99792b7602d9701f585b4
53f4577bdabfaee2a1d7846c,53e99792b7602d9701f585b4
53f42ccbdabfaec09f10c1d5,53e99792b7602d9701f580bc
53f7f062dabfae92b40f5df4,53e99792b7602d9701f580bc
53f46270dabfaedf436363cc,53e99792b7602d9701f580c1
53f42c1bdabfaedf435031a3,53e99792b7602d9701f580c9
56017c7945cedb3395e62876,53e99792b7602d9701f580c9
56017c7945cedb3395e6287c,53e99792b7602d9701f580c9
56017c7945cedb3395e6287f,53e99792b7602d9701f580c9
53f43117dabfaedd74d661ad,53e99792b7602d9701f58607
53f4618edabfaefedbb762c9,53e99792b7602d9701f58609
53f42e3edabfaec22ba23244,53e99792b7602d9701f580cd
56017c7945cedb3395e62882,53e99792b7602d9701f580cf
53f44969dabfaee0d9bbfa6a,53e99792b7602d9701f580dc
56017c7945cedb3395e6288b,53e99792b7602d9701f580e9
53f43a9adabfaeb22f49950d,53e99792b7602d9701f58102
53f43494dabfaee0d9b545cb,53e99792b7602d9701f58105
548d2bfcdabfae8a11fb4f21,53e99792b7602d9701f587f8
56017ca645cedb3395e62c79,53e99792b7602d9701f5881a
56017ca745cedb3395e62c7c,53e99792b7602d9701f5881a
53f42f50dabfaedf4352f590,53e99792b7602d9701f58113
53f4405bdabfaee2a1d231c4,53e99792b7602d9701f58113
53f39bd4dabfae4b34a98912,53e99792b7602d9701f58114
53f43463dabfaee02acb6e09,53e99792b7602d9701f58116
53f42c8edabfaeb1a7b7ec9e,53e99792b7602d9701f58118
53f43bd2dabfaefedbafbb5b,53e99792b7602d9701f58119
53f453b2dabfaec22bafbab0,53e99792b7602d9701f58119
53f43488dabfaeee229993ce,53e99792b7602d9701f58119
53f462ebdabfaefedbb7b454,53e99792b7602d9701f58119
53f42d1bdabfaee0d9af8dad,53e99792b7602d9701f5811a
5486e39bdabfae9b401340cd,53e99792b7602d9701f5811d
53f47486dabfaeb1a7cc345d,53e99792b7602d9701f58120
53f47486dabfaeee22a88527,53e99792b7602d9701f58121
53f43190dabfaeb2ac01ec1d,53e99792b7602d9701f58b17
53f49285dabfaeb22f571f0a,53e99792b7602d9701f58b1c
53f46127dabfaee2a1d9a283,53e99792b7602d9701f58b20
54872509dabfae9b40134282,53e99792b7602d9701f58b22
53f436aadabfaedd74da2e9e,53e99792b7602d9701f58b25
54059d89dabfae91d3ff8b3f,53e99792b7602d9701f58b28
53f43381dabfaedce5511a5c,53e99792b7602d9701f58b28
53f825b8dabfae7f97a4bbf9,53e99792b7602d9701f58b29
5448586bdabfae87b7e0eb26,53e99792b7602d9701f58b29
53f43719dabfaedce5535652,53e99792b7602d9701f58b2a
53f4b4bddabfaedce56492d7,53e99792b7602d9701f58b2b
5405d03adabfae8faa60391f,53e99792b7602d9701f58128
542cf493dabfae4bbcf8de98,53e99792b7602d9701f58129
53f46a75dabfaee02ada5213,53e99792b7602d9701f58129
56017c7b45cedb3395e628bd,53e99792b7602d9701f5812b
53f46037dabfaefedbb71967,53e99792b7602d9701f58137
53f48b19dabfaeb22f571334,53e99792b7602d9701f58138
53f4384cdabfaeb22f4830d6,53e99792b7602d9701f58138
544808e6dabfae87b7dc7d30,53e99792b7602d9701f58b4a
53f434c7dabfaeb1a7be535a,53e99792b7602d9701f5813c
54409dacdabfae7d84b8f5f6,53e99792b7602d9701f58143
53f42c3cdabfaeb22f3f6d50,53e99792b7602d9701f58143
5440cdf3dabfae7f9b353c58,53e99792b7602d9701f58143
54089238dabfae8faa64dde4,53e99792b7602d9701f58143
53f42e27dabfaee2a1c867bb,53e99792b7602d9701f58143
54485847dabfae87b7e0e75d,53e99792b7602d9701f58144
53f46037dabfaefedbb71962,53e99792b7602d9701f58145
53f447bcdabfaee0d9bb8afe,53e99792b7602d9701f58157
5405b5a5dabfae8faa5f66d5,53e99792b7602d9701f58161
53f44ad6dabfaeecd69beac1,53e99792b7602d9701f58163
53f44813dabfaec22bacf09f,53e99792b7602d9701f58165
54104300dabfae44f0890746,53e99792b7602d9701f58165
53f47d71dabfaee4dc8a5d5a,53e99792b7602d9701f58166
53f3addddabfae4b34b08cd3,53e99792b7602d9701f58167
54485544dabfae87b7e0d7cd,53e99792b7602d9701f58167
5405cc93dabfae8faa60195c,53e99792b7602d9701f58167
5408fc00dabfae450f455976,53e99792b7602d9701f58169
53f464dadabfaee4dc847bde,53e99792b7602d9701f58186
53f43668dabfaee0d9b65036,53e99792b7602d9701f58186
53f439b3dabfaedce554da6f,53e99792b7602d9701f58186
53f47bc0dabfaee43ed46e5e,53e99792b7602d9701f5818c
53f431f7dabfaee2a1cb73c2,53e99792b7602d9701f5818c
53f46497dabfaefedbb81d1c,53e99792b7602d9701f581af
53f4354edabfaedf43576560,53e99792b7602d9701f581b0
53f4470adabfaec09f1cbafd,53e99792b7602d9701f581b1
53f43385dabfaeecd6942641,53e99792b7602d9701f581b8
53f47a2fdabfaedce5618311,53e99792b7602d9701f581b8
53f44fa6dabfaedd74e13443,53e99792b7602d9701f581b8
53f43af7dabfaee1c0ac9d64,53e99792b7602d9701f581b9
53f45024dabfaeb22f4e7fb6,53e99792b7602d9701f581bd
53f46f92dabfaeee22a75e0d,53e99792b7602d9701f581d2
53f4ad79dabfaeb22f575e0a,53e99792b7602d9701f581d2
53f44ca8dabfaec22bae1264,53e99792b7602d9701f581d2
53f459fadabfaee0d9c01b2e,53e99792b7602d9701f581d2
53f438fcdabfaeb2ac06be68,53e99792b7602d9701f581d2
53f48665dabfaeb1a7cd1883,53e99792b7602d9701f581d2
53f4509ddabfaedd74e17122,53e99792b7602d9701f581dc
541010a2dabfae450f4cbd52,53e99792b7602d9701f581dc
53f42d01dabfaec09f10f28e,53e99792b7602d9701f581fb
56017c8545cedb3395e62938,53e99792b7602d9701f58212
54852318dabfae9b401333ee,53e99792b7602d9701f58212
53f42c90dabfaee1c0a274c5,53e99792b7602d9701f58222
53f7ac70dabfae90ec11335a,53e99792b7602d9701f58222
53f42e4bdabfaedce54d1488,53e99792b7602d9701f58223
53f484e7dabfaec09f2a7ccb,53e99792b7602d9701f58223
53f46ab6dabfaee2a1dc04a7,53e99792b7602d9701f58224
53f43c4ddabfaeee229df64b,53e99792b7602d9701f58224
53f438a8dabfaee1c0ab2ac5,53e99792b7602d9701f5822d
53f466b1dabfaee4dc84f528,53e99792b7602d9701f5822d
53f7dbfddabfae8faa4bd73b,53e99792b7602d9701f58234
53f45aa6dabfaee1c0b3d8c4,53e99792b7602d9701f58234
54316046dabfae8f2914828e,53e99792b7602d9701f58234
53f430d3dabfaeb1a7bb6d9f,53e99792b7602d9701f58234
53f45455dabfaee1c0b256b0,53e99792b7602d9701f58234
53f4af7adabfaedce5641bd8,53e99792b7602d9701f58236
53f432fcdabfaec22ba5e8d0,53e99792b7602d9701f58244
53f47131dabfaec09f26972c,53e99792b7602d9701f5824a
53f43b5edabfaedce55600b3,53e99792b7602d9701f5824a
54483567dabfae87b7de7abb,53e99792b7602d9701f58252
56017c8845cedb3395e62956,53e99792b7602d9701f58253
53f42e0adabfaeb1a7b93b39,53e99792b7602d9701f58255
53f44742dabfaee1c0aefe15,53e99792b7602d9701f58255
53f4d1b0dabfaef0f0f8057b,53e99792b7602d9701f5825f
56017c8945cedb3395e62971,53e99792b7602d9701f58260
