editor_id,journal_id
KEZ625yrm,53a72a3020f7420be8bf5e3f
JIQ080yap,53a72e9420f7420be8c933e0
FQF290olw,555037097cea80f95416f8e8
PJQ583rzs,539ff0be831432abcb3f285d
SOP039mzz,555036e07cea80f95416334a
MRO857qav,555037337cea80f95417a03a
NQC644cyf,555036f47cea80f954169e13
ULE744sdn,555037c57cea80f9541980c2
ZNP282zsx,53a7292120f7420be8bc52bf
AQG424fkt,53908b4820f70186a0dba795
TSB617eqc,555036bd7cea80f95414f320
IQN762kjn,53a727f020f7420be8ba24ad
UUV602pzx,53e1857e20f7dfbc07e8d528
QCV670elh,5390991d20f70186a0e11631
JRF107wjo,53a7281d20f7420be8ba9add
SPL636dfw,53a725da20f7420be8b5b57f
BAK219vit,555037077cea80f95416eca1
NMX119oui,53a724ad20f7420be8b37372
JQI883gvl,53a729c020f7420be8be07de
FMF726ycm,555036b37cea80f954149fe0
TDY396pfq,539ff140831432abcb4081f0
TWM966ijp,53a7251b20f7420be8b45ec4
WBG535wzu,555036ce7cea80f954158d20
HZG873zcf,555036e07cea80f95416278d
TVP980rnp,53a72f6020f7420be8ca14ab
IEB088rme,5550374a7cea80f95417ebe9
MJJ084vhr,555037037cea80f95416df2e
GZC055ygm,53a72f3220f7420be8c9cd5c
SAS406usm,54825be3582fc50b5e177d9a
GOC254qll,539e71688314ff4cf4960de9
OIK756rsg,53a7307e20f7420be8cf4e91
RBF020prw,53a72a5020f7420be8bfc866
KTG342xjg,53a729fa20f7420be8bec496
XKA256uku,53a72ed220f7420be8c9cd3c
XWG490ahr,53a726ea20f7420be8b862dd
SPV563hfi,555036c27cea80f954152e4b
LMY252myw,539e71b28314ff4cf497e2b0
SKU587gso,5390982a20f70186a0e06ab4
COK214rub,53a7308a20f7420be8cf94f7
CDS763qed,53a7292320f7420be8bc5e7d
QRG349otu,53a7295920f7420be8bd1b14
AJP179kpz,539fff5b831432abcb6c5715
YRE624qxr,555036bf7cea80f954150abe
YNP031llo,587ec9c09ed5db4ade85fe18
SBS723iau,555036d37cea80f95415b0b3
EOT317osp,5736b00cd39c4f40a798deac
QQQ806tqk,53a7310720f7420be8d1bc66
PFF504iac,53a72d7c20f7420be8c67bea
RIZ205iuu,53e1871a20f7dfbc07e8dfae
OOH458mop,53a72b2d20f7420be8c1c5a7
KKJ922apd,555037807cea80f95418a7f5
QLN679soa,548259dd582fc50b5e1359d4
MMH669ems,572dfc90d39c4f6052c5759e
NES004cjb,53a72a2220f7420be8bf466e
OGI393luh,555036f17cea80f954167a86
XQS191aio,54825d73582fc50b5e1adc94
CNQ855ofz,53a729e620f7420be8bea0e5
DDO578fen,555036ca7cea80f9541569a5
SUK340tey,555036c47cea80f954153a3f
HAS201dgs,53a72a9620f7420be8c06e31
DHA884ryw,53e17f6120f7dfbc07e8ac8a
TPM877fxp,555036f27cea80f95416865e
BQZ128vjx,53a72e4720f7420be8c86b5d
FOW022vmq,555036c27cea80f954152e4e
JWA306ysi,5550372b7cea80f954177a28
FUG110lkn,53a72e1a20f7420be8c7f576
KDO220bgv,53a728da20f7420be8bbad0f
GXS425nbq,53a7298d20f7420be8bda8e3
LEG729inv,53a72b6a20f7420be8c25379
ZEV650bdx,53a72b8220f7420be8c27720
ZRJ007heg,555036e27cea80f954163f1e
YVE636cyn,53a72fd220f7420be8cc5f6a
ZHH723czy,53a7280820f7420be8ba5fd3
HGN171mar,53a731d820f7420be8d65d93
FDW492goc,539e770a8314ff4cf4b1d5e9
LAZ216izi,555036d37cea80f95415b0dd
MTX939nwv,53a731db20f7420be8d66956
FCM020doq,53a72b9c20f7420be8c2b23e
VWD178msy,53a726f320f7420be8b87a77
XUH147mqs,5390a49620f70186a0e73ac1
WHS106ams,53a72a4c20f7420be8bfb0e4
VFE054stt,5550376d7cea80f954187415
OBB920btj,555036f87cea80f95416b602
GMU076yif,53a7328020f7420be8d9cddc
ICK419wpz,53a72e9b20f7420be8c94b6a
XYC548hkp,555036e47cea80f9541656ca
UFR558zpg,5736ae3ad39c4f40a797601d
JQT456zua,53a725e620f7420be8b5d8e3
XZZ691crv,53909ed520f70186a0e31cc4
TJZ758oio,58d87c229ed5db79c99c0f01
YXK297oey,58f99f169ed5db981862047b
QYP283jxf,53a72f6220f7420be8ca2c21
UEB529xqb,555037c57cea80f9541980a5
VHS450tqh,555036b47cea80f95414abcc
TMP246ghh,53a7269920f7420be8b7bd09
QLB909okf,5550376e7cea80f954187478
NVN507ybb,555036d27cea80f95415a4e4
AQG668evf,53909f3520f70186a0e396bd
OMN914bdk,555037397cea80f95417ad97
XTA259ktc,555037277cea80f954176d25
IPJ893nic,53a7288720f7420be8bb072c
ZBS759txh,539097a420f70186a0e0142a
BMA839ylt,555036b87cea80f95414c3bb
ORW011ewj,53a725c320f7420be8b591b9
QQZ552aff,53a7315d20f7420be8d3c0ae
LDO364hph,555037517cea80f95417f95d
ZMV955cdb,5390894320f70186a0d9495c
GOU262zez,555037c97cea80f9541998dd
BLE367hjn,555036c57cea80f954154602
OAW738xnj,5736ae3ad39c4f40a797602d
OEP690gkf,5390891420f70186a0d9221e
WSV231wbv,53a731b320f7420be8d59617
GFJ184yzq,53a7318c20f7420be8d4c2d7
LZJ067xfg,555036ba7cea80f95414cf96
ZCT258jqw,5736ae3ad39c4f40a797600d
HSA167sap,5550376d7cea80f9541873e3
UQO326dyg,555036df7cea80f954162769
YWM816xsk,5550378d7cea80f95418f10b
FZF136lmy,55f8ded8c35f4f6dfd415ff3
SOY578uil,555037007cea80f95416d278
QAX576hxc,53a731ea20f7420be8d6afd0
XBJ340isw,53a729c820f7420be8be2b32
KXA773pjj,53a7256020f7420be8b4d4e1
VQV842bzt,53a7266520f7420be8b75296
ENP247lbk,5390a0a120f70186a0e4e2fc
XLX080gel,555037997cea80f95419171d
TAF404gbb,53a72bae20f7420be8c2d5b7
ZYD644elm,53a725e220f7420be8b5cd13
YLC552ueh,5550370a7cea80f95416f932
YPI944vet,555037a17cea80f954193c72
IXB032fjn,53a7258b20f7420be8b51bd2
UJC251yra,53a7285720f7420be8baee5f
DHS121zyw,53a7318c20f7420be8d4c2d9
HGI794mzm,555037b27cea80f9541963f6
NRE752wrk,555037777cea80f954188e47
XFT028lcb,555036cf7cea80f954158d3f
QOB684fhy,53909e7b20f70186a0e2a2ec
PPD314lzz,53a730cf20f7420be8d0c610
FTB736toa,53a72d2e20f7420be8c5cacb
CYF272vex,53a723b720f74fc8a8f3301f
MMS119vzs,53a7264120f7420be8b6dccb
RKX273see,53a7322320f7420be8d7e0f8
UDB115uxd,53a72f3320f7420be8c9cd65
TRW892srb,53a72f9e20f7420be8cb74ac
VUH403wbi,539ff23b831432abcb43bc31
KXB232wpr,5390bb5c20f70186a0f3f2d8
LFD789epa,54826424582fc50b5e2a2d42
UKM914txg,53a72b5c20f7420be8c23bc2
MTW871vhv,5550376b7cea80f95418737e
GPF594osb,555037817cea80f95418b3e1
UZN655afz,53a72f3620f7420be8c9cd7a
NRX319jdf,53a7267f20f7420be8b78dce
OAJ661dbc,53a72ce620f7420be8c5257d
PWV423qli,5550371b7cea80f954173a42
CAG394yoe,53a7284a20f7420be8baedf5
IQP070qju,53a7255b20f7420be8b4c919
JMD481jpd,5550379f7cea80f954193043
SZI128taw,53a726cf20f7420be8b84ab2
QLH154vuo,53a7321020f7420be8d77751
XNT221ylx,555036c37cea80f954152e6c
YKG387mxz,5390aa5c20f70186a0ea9e28
UTU227hyy,5736ae04d39c4f40a79737da
ATY618lhl,53a72aa220f7420be8c091a1
YDE559pcg,54826079582fc50b5e20fe5b
KQF039tfc,5546385f0cf2939c2fee6a80
AKL040qyv,555037367cea80f95417a10d
JRG345zhz,53a7254520f7420be8b4a58f
PWN384afo,54825bda582fc50b5e177d87
QEC776yaj,5390a8b020f70186a0e9a789
HJA051qke,555036c47cea80f954153a3a
XOU351jzl,53907aaf20f770854f5da2ed
BPU128pvn,53a72bd920f7420be8c3284a
LMZ400hji,53a72f3720f7420be8c9cd86
AMS515loj,53a72feb20f7420be8ccc900
WEF914jph,53a7297d20f7420be8bd4ae7
AAV645ifw,53a72f3f20f7420be8c9d971
WVQ231ont,53a72e0c20f7420be8c7d211
LAO871zhm,53a7237420f74fc8a8f32e14
GCK154hyk,53a72f4320f7420be8c9d98f
VMJ458swr,555036ce7cea80f954158d2a
DWP205mre,54826229582fc50b5e24abc9
FZC569oqb,53a729e520f7420be8bea0dd
MAV129aau,53a7256020f7420be8b4d4e2
RKD618frj,55f9615cc35f4fb0d21cefbb
NTB601vvx,57d08c790a3ac5db4992dd05
QOQ611sul,53a72a1220f7420be8bf22df
ZOZ438use,53a7264320f7420be8b6e88a
VDC910ylr,5390884320f70186a0d8e6b6
ALB181mdg,55f8cb01c35f4f6dfd415b54
YWD043mlv,5550371b7cea80f954173a41
HQX665ecp,555037677cea80f954185b1e
RIO300kgy,555036b67cea80f95414b7b9
OKL851gih,53e1880f20f7dfbc07e8e5e4
VMF062kaz,53a7308720f7420be8cf7d84
LQN229kzn,55f8e06cc35f4f6dfd41602e
SNZ842znx,555036f67cea80f95416a9f5
GAQ963mnb,539ff34d831432abcb46ec67
WYM525cgz,555037097cea80f95416f8e7
FRS157drg,53e18c4420f7dfbc07e90090
CDU482zlc,53a72a0020f7420be8bed076
FCD768pbk,55f9e86bc35f4fb0d21d0bca
WVQ968pii,5736b00cd39c4f40a798de9a
VRD152cmd,57d08c750a3ac5db4992dca0
MOZ564yji,539098bd20f70186a0e0c251
FYV169irk,5736b298d39c4f40a799f357
MMO788wei,53a729ab20f7420be8bdefdb
IKB585bbf,53e18c3f20f7dfbc07e9006e
RGG883vau,5550373a7cea80f95417add6
FFY831eht,53a72a8820f7420be8c04ab5
LAP005uyn,53a72a1420f7420be8bf22ed
JIV431phd,53e1822b20f7dfbc07e8be81
QXF822hko,5550377b7cea80f954189b16
MAZ451mwu,53a7323520f7420be8d83ed9
LUE039vyi,53a72aed20f7420be8c12026
CDL729gtb,53a7262c20f7420be8b6ad60
OVZ242rwf,555037b27cea80f9541963be
TKF224pmi,555036f57cea80f954169e1f
OCU021jlh,555037227cea80f95417540f
ZFL263wzy,555037ab7cea80f954195666
HRQ008ylz,539ff964831432abcb588d47
SAU423mwc,53a72dfa20f7420be8c7a2e9
EBQ507wby,53a72a8a20f7420be8c04ac5
DWJ813mch,53a72fb120f7420be8cbc6d4
YSL766bwq,53a7295f20f7420be8bd26f8
EKC086utr,53a72ec220f7420be8c99e17
LRJ812hlw,5390bb5020f70186a0f3f2a0
AAH556jqu,53a7284b20f7420be8baedfe
TQU039uyc,53a72cf120f7420be8c53d1a
YVC548xxh,53a7256420f7420be8b4e0aa
DJI967kco,555036f97cea80f95416c1ef
ETZ739cdj,5390a73620f70186a0e8b3be
VHG049mwh,555036bc7cea80f95414e744
SMT096aul,555037507cea80f95417f92e
ACM545npc,53a727c520f7420be8b9ba3d
MCD116txl,53a7314220f7420be8d310be
AXP597cmp,539078ef20f770854f5a8472
IDS210wpa,53e1811a20f7dfbc07e8b74c
VUM817hgm,555036bb7cea80f95414db6a
XXI073gte,5550376d7cea80f9541873f1
OZK919fzg,5550376e7cea80f95418742a
WED999uqy,557e1f19f6678c77ea2205d5
QSB330psz,555036f17cea80f954167a96
MMV556zhh,555036ca7cea80f9541569a2
OAL674qba,555036c17cea80f9541516a1
JEB441hem,55f95850c35f4fb0d21ce2c6
SLA099kbb,53909e0220f70186a0e29bbc
AKQ298mgs,5390995c20f70186a0e1411e
XOA327ifc,53a7262a20f7420be8b6ad4f
KXQ629rld,53a72bd720f7420be8c3283e
UKZ479eca,55f96c5fc35f4fb0d21cf3dd
SUN677tnw,5390a4f020f70186a0e76664
BCI993plf,53a7276820f7420be8b8d96a
GGR854dox,53a7270920f7420be8b89e06
ZWS726ytg,53e1882120f7dfbc07e8e646
WAU439wtu,53909a0120f70186a0e1e6f7
JTM310mby,53e1833420f7dfbc07e8c581
VJA016nnf,53e18c7520f7dfbc07e901c1
ABK020hav,53e18ac620f7dfbc07e8f753
DWX349tyd,555036f67cea80f95416aa0e
ZRG487jqm,53a729ea20f7420be8beacba
UOK102hfm,555036d27cea80f95415a4f2
VQU209ceq,555037637cea80f954184e57
DME245oct,53a72fce20f7420be8cc53a6
XLY755qvb,555036d87cea80f95415ec20
GWG131htg,53a723d820f74fc8a8f33104
RHQ716ocz,555036da7cea80f9541603cc
HFG379fsd,53a7285420f7420be8baee4e
BMI001hiy,555036f37cea80f954169245
VJF834tpi,53a7285120f7420be8baee2f
QWO180twe,555036d37cea80f95415b0d9
JZI256rcb,5696998ab0b7fae0fc504827
BCJ103qhg,53a7239320f74fc8a8f32f06
LGN234glx,539ffa4b831432abcb5b5ef8
FIQ584olw,53a72da820f7420be8c6da6d
ENA052shw,555037aa7cea80f9541955fc
TGC146ebs,53a72a8920f7420be8c04abf
KHS429hih,5390bb5020f70186a0f3f2a1
BMM602rhm,53a72ade20f7420be8c0fca9
GRW936hpu,55f8d284c35f4f6dfd415d4b
ULF027bgs,539099fc20f70186a0e1e6b5
XHJ725chv,548267a3582fc50b5e32e6b5
MUN432pvy,555036c27cea80f95415228e
XDI181hqh,555036d27cea80f95415a4f4
FVS671zrs,53e180d020f7dfbc07e8b56e
AXK902fib,53a72f6220f7420be8ca2068
HRR752kmj,53a723e320f74fc8a8f3314e
LKH071nxc,53e18d3f20f7dfbc07e906a6
YMQ867ksw,53a72c2120f7420be8c39f0b
ULY972lfo,53e184a220f7dfbc07e8cf2d
KXS350sdv,53e1833e20f7dfbc07e8c5cf
AUS414qjt,53a7317120f7420be8d42a4c
FIJ255irw,53a7298b20f7420be8bda8d9
QZN309xsf,53a729e620f7420be8bea0e4
PKV114hee,53e17fa120f7dfbc07e8ae03
KPQ448pjm,555036e37cea80f954163f36
RSP351fya,555036e47cea80f954164b02
IIR238ves,5390a46f20f70186a0e738a8
OLY167vrm,53a7257b20f7420be8b50431
MDV282qxp,555036bb7cea80f95414e72d
QTR151pri,53a72d5720f7420be8c61d92
WEX356hcr,53a002f0831432abcb742bb3
MJQ964cul,53a72c0520f7420be8c37b47
HOK592ssx,53a72a4320f7420be8bf8d8a
MRW240alp,555037997cea80f954191763
VYN391dit,53a72bf720f7420be8c357d9
HAP949dro,53e18ba020f7dfbc07e8fca7
ZLE557vju,539ff927831432abcb57db4c
RKT458tit,5550370d7cea80f9541705bc
RKH108gkh,555036ba7cea80f95414db59
BCY539xis,5736ae3ad39c4f40a797601b
RJL918ikz,555036f67cea80f95416aa05
WRS009gsn,539078f320f770854f5a8978
GGU288pyx,53a72cc620f7420be8c4ea31
HHA545xda,53a7296520f7420be8bd32d2
MAI649yvr,53a72b2c20f7420be8c1c5a3
CKZ391zmv,555036c27cea80f954152286
CVG658qgh,53a72a8820f7420be8c04ab3
LGI938vlp,555036f67cea80f95416aa1a
YBB114tht,53a732b720f7420be8dafef7
AIP653iqp,5550374d7cea80f95417ecb0
BQY483nrf,54824aed582fc50b5dff2949
SBC376kzi,53a72ad920f7420be8c0e521
YOY059ida,555036f57cea80f954169e23
HWH959xnj,53a726d020f7420be8b84ab9
KFP915unz,555037987cea80f95419171b
FIT997pnf,53a7293e20f7420be8bcdfdf
TPP680jtf,5550372d7cea80f9541786a8
GZQ132ohf,555036d27cea80f95415a4ef
NNV335fgv,53909e7f20f70186a0e2ca0a
VYF320crq,53a72fdf20f7420be8cc8e58
HEW367big,555036df7cea80f954162771
ZKG554tzs,5390a1fd20f70186a0e5dfdf
EDK743uhz,53a723ad20f74fc8a8f32fcf
DHX865ijl,555037b27cea80f9541963e9
RPC969ktu,555036ce7cea80f954158d1a
ZGT806jki,53e17f6020f7dfbc07e8ac83
NUB442vdm,53a732d320f7420be8db8026
YEZ040szd,53a72e0620f7420be8c7c642
OVL263vws,555037967cea80f954190ab6
EQT178xqv,555036f27cea80f95416865c
ZAS580uiv,53a72ec720f7420be8c9a9e5
KTN538rxl,53a731f220f7420be8d6d309
RRU211xxs,53e1839c20f7dfbc07e8c823
ZIE867vzt,55f963edc35f4fb0d21cf106
JVZ897ddr,555037807cea80f95418a7f9
ZAE565fui,5390893d20f70186a0d92249
FPN470zhe,53e1853020f7dfbc07e8d2f2
BOI764xyn,53a72e1520f7420be8c7e9a4
IAT394jjq,53a72b1420f7420be8c18a88
ZHP030vwd,555036e77cea80f9541662b8
EEL903lqv,5390ac8520f70186a0eb758b
USQ432jwo,53a72b1320f7420be8c18a80
UYF787ltk,5390a60e20f70186a0e80ee7
FSP863jgl,555036e27cea80f954163f23
ANC386zpt,5482618b582fc50b5e23e637
JUC622jet,53a72ebd20f7420be8c99246
FVK919baw,53a72ac820f7420be8c0d8eb
KXJ424juz,53a72a2120f7420be8bf4667
FEQ857fdl,54825215582fc50b5e0560c8
INS415nrz,53a72c3f20f7420be8c3da31
XLZ791pyt,53a7279820f7420be8b94407
YPB821boe,555036f87cea80f95416b5f5
LWR037zrq,53a72ebe20f7420be8c9924d
KCQ398zeh,53a723b120f74fc8a8f32fea
DZM998gcv,555037717cea80f9541880ae
WTG973iht,539ff165831432abcb41034e
KGQ392rku,555037117cea80f95417132b
ZHS958xix,555037ae7cea80f9541962e6
BLE885rnv,53a72dab20f7420be8c6da7e
ZPJ443ijh,53a72f4620f7420be8c9d9a3
UTN724ipn,555037657cea80f954184ecd
IJQ146qqg,53a732d920f7420be8db97a8
ZUO534dnd,53a72a9620f7420be8c06e32
MOI482row,53a72a1420f7420be8bf22eb
LXV758zja,555037707cea80f954188091
WMS640hta,5390aa4a20f70186a0ea9d63
NYE055jly,555037bc7cea80f954197db1
QZR910dve,53a732d520f7420be8db8be0
KZU876xct,53a731c920f7420be8d61722
NSN777inl,539ff269831432abcb445177
IND032ivt,555036b97cea80f95414cf86
GDT258tjs,5390977720f70186a0dfea53
LHG509kdz,53e185aa20f7dfbc07e8d639
LMQ249lvb,5390aa3e20f70186a0ea9cd9
RAL459syj,54825a1f582fc50b5e13cfa8
RQZ857dbt,539545708314d630bc7dce86
IXX257asg,555036ce7cea80f954158d19
FAH281gzy,53a72c2620f7420be8c3b683
ABM829ezy,5736ae03d39c4f40a7973749
WQE747aih,539089b420f70186a0d976ac
GRC052nrq,53a72ca020f7420be8c4a328
ZEC548mfg,53a7281a20f7420be8ba8f1f
GGA657gxk,53a72c7320f7420be8c45bef
YEJ170tjf,555037617cea80f954184224
XNL070fji,555036e37cea80f954163f33
PHY327bsp,53e182a120f7dfbc07e8c18d
FQW116isb,53a7312920f7420be8d283e2
IED096vub,53e18c4b20f7dfbc07e900bf
RDS585ace,555037647cea80f954184ec9
UOJ746yqu,555036dc7cea80f954160fcf
AKY245wne,53a7293c20f7420be8bcd420
MEQ849xjq,53a7309520f7420be8cfc3e7
ZUY978gyy,555037a47cea80f9541948ed
GQS603fyq,5736b298d39c4f40a799f31f
EDR289xds,555036f67cea80f95416a9fc
RCU659kio,53a7266520f7420be8b75298
SCD026osb,53a727fd20f7420be8ba4822
ZWF976dyn,5390a47920f70186a0e7392f
MST678zdn,53a725ac20f7420be8b556b9
BYN160lqw,5550374c7cea80f95417ec70
TTT101fpd,555036dc7cea80f954160fa4
BMZ938rgf,555036cf7cea80f954158d41
XAJ437opz,555037877cea80f95418d7e8
NIW898lep,555036be7cea80f95414f330
TPW731akw,555036db7cea80f9541603d7
EKX634oez,53a7282920f7420be8bab294
VBX842hfz,53907df320f770854f610657
WJD016env,53a723de20f74fc8a8f33127
GGK967gan,53a7263e20f7420be8b6dcb1
HWU145jsx,555037037cea80f95416df51
MTS054zlq,55f8d165c35f4f6dfd415d08
LUO812sww,53a731ee20f7420be8d6c749
YTJ014hfs,53a7254d20f7420be8b4b173
GUJ370uzl,53a7282320f7420be8baa6be
HAE699azw,555036b67cea80f95414b7c0
CLO860rbq,539ff2a7831432abcb4514da
DYT628ksg,53a727c520f7420be8b9ba3f
QBL990kps,53a7269820f7420be8b7bd06
KYY721cux,555036fa7cea80f95416ce52
UDX884ujp,53a72b1a20f7420be8c19664
UVA522qfr,53a725d020f7420be8b5a979
AIS997ylm,5390b03920f70186a0ed659b
VAS035dzw,5736af38d39c4f40a79843b5
YHQ044ajj,548252bd582fc50b5e05ffa3
HHN466ttv,53a72be020f7420be8c3342d
OBV816hhl,53e18bdc20f7dfbc07e8fe15
BER273gvc,53a729c520f7420be8be2b17
TEK366alp,53a72ecd20f7420be8c9b5b2
BZP843xas,53e187be20f7dfbc07e8e3cb
TPZ093gek,53a7288820f7420be8bb0731
HSH939xkf,555036d07cea80f95415990a
TPZ340xdb,555036b87cea80f95414c3ad
WQQ492jvo,539ffefa831432abcb6b23a3
KRW069sui,54825a79582fc50b5e1493d8
ZIX685dem,555037097cea80f95416f911
SXC511hir,54825ad4582fc50b5e155800
RBJ354ykz,53e17f7520f7dfbc07e8ad07
NGD709xup,555036c97cea80f954155dd7
ZAU246wsz,53a7308a20f7420be8cf94f9
YMV981msp,555036b97cea80f95414cf90
SQK053ubj,555037be7cea80f954197e64
CRR976oug,572de199d39c4f49934b3d5c
BZZ620nyd,5550379f7cea80f954193046
KPA732ift,53a7279620f7420be8b93844
KRG298thj,555036f67cea80f95416aa04
BDX374mye,53a727f620f7420be8ba308c
ABC715jrb,53a7266120f7420be8b746d9
LAK317qzg,555037617cea80f95418422e
NIO320yqo,5550376f7cea80f95418748e
KTE917ycb,53a7318920f7420be8d4b719
UET832cjh,555036ba7cea80f95414db52
GJT875egl,53a7293020f7420be8bca4fd
ABS214avi,53a7304720f7420be8ce5832
TPT151frp,539099ca20f70186a0e1bc8e
EOC948rob,53a72b6c20f7420be8c25381
XMC638rzm,53a7239920f74fc8a8f32f3f
MYL489hzv,53a72f4620f7420be8c9d9a5
SGC657poz,555037797cea80f954189a92
OFX172eeu,54824a01582fc50b5dfdc69c
BHB024gjx,53a7266520f7420be8b75296
YFW659pdg,55f96862c35f4fb0d21cf2ab
ZJA102qpo,555037487cea80f95417dfec
CWQ379qvi,5550378a7cea80f95418d8c1
PJS485qjp,5550379e7cea80f954192fe9
IBG393yed,53a7252b20f7420be8b47659
BLK910gbw,555037c77cea80f954198cb0
PRG445ihi,53a7266620f7420be8b7529e
OPH983nuo,555036d87cea80f95415ec23
DZB608wri,53a730ac20f7420be8d021cf
UPJ946pas,555036c27cea80f95415228a
SXI804lfe,539548268314d630bc800048
RJK992yru,53a7301020f7420be8cd55f9
FMP142axq,53a72c1920f7420be8c3931f
UPM383kpd,53a72f5420f7420be8c9f14b
WVA170rvd,5550371d7cea80f954174656
FNT706lzd,555036df7cea80f954162765
IHD274lkh,5390b07b20f70186a0ed8ee7
CXN513plz,53a7299120f7420be8bdb4b9
CTM842rwb,53a72c0f20f7420be8c3872b
RKC788amt,53e17f7520f7dfbc07e8ad07
JIX514vrj,555037187cea80f954172d7a
NTG533hgo,53a726d420f7420be8b84adf
GVI633fuz,555037717cea80f9541880cd
PJJ990pci,5390b88c20f70186a0f2a801
JLH139lva,53a72e2f20f7420be8c847b7
WYK173ygu,53a72cd220f7420be8c501e1
KSO211dqn,555036cc7cea80f95415813a
AVY809kqd,53a730e320f7420be8d123dc
GFW585ass,55f9ebe0c35f4fb0d21d142e
ZGM664xig,5390b10b20f70186a0edbb05
OVP071qkk,555036c37cea80f954152e73
VCK146wci,55f9572dc35f4fb0d21cdc03
KIN295kjl,555037697cea80f954186741
RPN875kpp,5736b2a4d39c4f40a799f918
ANG246rby,53a7322a20f7420be8d80fe5
CVY689wgx,53a72bc620f7420be8c31073
GKV885lcs,53a7305d20f7420be8cecd78
GFS818bfo,5736b167d39c4f40a799bb0a
BWX332ewq,555036f17cea80f954167a91
RTY671wdr,555036d07cea80f9541598ff
VFH035tbz,555037497cea80f95417e002
CYQ609ifo,555036db7cea80f9541603dc
QKX757vzp,53a72b8420f7420be8c27732
KYH303mnz,555037017cea80f95416d2e4
OQC411jbz,5550372b7cea80f954177a20
KXV679fzu,55f8d51fc35f4f6dfd415de4
KRL382hjp,555036f97cea80f95416c1d4
GNU921ryj,555036b77cea80f95414b7de
FHG210fzo,555036d37cea80f95415b0ba
QVZ560nqa,53909e8020f70186a0e2ca12
MNP835yvo,53907eea20f770854f615002
CDE880heo,555036c77cea80f954155205
YTV231dpi,555036d07cea80f95415990b
NYM131dlc,53a72f3a20f7420be8c9cd9e
ELO110gwx,5390b88c20f70186a0f2a801
ZOT066hii,555036d07cea80f954159902
NQY663iyx,53a7262420f7420be8b695bf
QJJ444pdq,53a723ad20f74fc8a8f32fca
JKW511yei,555036c97cea80f954156994
GVC456ljq,54824eb0582fc50b5e01d1aa
SLH592iyg,5550376d7cea80f9541873e8
KKL978pxw,53a72a2d20f7420be8bf5e26
NDZ391zbt,53a732d220f7420be8db801e
BKH914ozk,53a723df20f74fc8a8f3312e
HNE687qhp,53a72a4520f7420be8bf8d9b
OLS523ygv,555036c07cea80f954151699
LGK856spt,555037c97cea80f9541998c7
LDV706dae,555036c27cea80f954152281
AIO363epg,53a727cb20f7420be8b9c619
YRT612hen,53908b3420f70186a0dba6b0
HSZ630ptz,555036f27cea80f954168660
CXX918gxe,5736b06ad39c4f40a7991f14
FQV004fto,53909e8120f70186a0e2ca1b
UHO459yqx,555036df7cea80f954162763
XOR423uby,53a7304c20f7420be8ce7b5c
UYJ713mqf,53a72f5e20f7420be8ca14a7
MLI193fsc,555037337cea80f95417a04a
DUE371urf,53a7269720f7420be8b7bcff
PCY548enu,555036b67cea80f95414b7bf
TMM749bdu,5550377a7cea80f954189adc
NPO904urp,555037567cea80f954182956
ZDZ973gme,555037797cea80f954189a6a
HFA889uey,555037617cea80f954184227
FWD662vkw,53a723ae20f74fc8a8f32fd1
SNY904mob,53a72f5420f7420be8c9f14d
JEW384wgx,53e17f8120f7dfbc07e8ad4c
PPZ025xks,53a726cb20f7420be8b84a8f
LMZ187acv,555037317cea80f95417942f
LQR275nsp,53a72f6a20f7420be8ca66c8
DCH960eri,555036d17cea80f954159916
BWS245opl,5550378c7cea80f95418e530
MUL692bug,53a72f3b20f7420be8c9cda5
ZZZ093yca,53a731ff20f7420be8d70dc2
QGF930lkf,53a725b320f7420be8b5627b
WQR118qkc,53a7238320f74fc8a8f32e83
QUS653wym,53a723af20f74fc8a8f32fdf
SCC192ebp,53a727d220f7420be8b9ddaf
LHQ525klu,555037ae7cea80f9541962dd
DOZ476gay,53a731e020f7420be8d680d5
APE541vxg,5875969c9ed5dba22293c4b2
WUL299uzb,53a72f3320f7420be8c9cd61
PWO428juj,5550372f7cea80f954179320
ZVC029dtu,53a72bdc20f7420be8c33410
GJK659iem,53e1818620f7dfbc07e8ba1e
NPD547qlo,555037ab7cea80f954195647
BVD398ukl,53a726d320f7420be8b84ad1
MWN635muz,555036b87cea80f95414c3b0
JZK341rro,555036d97cea80f95415f7e9
XPR832vzc,53a72cac20f7420be8c4c673
VTH341hgw,53a72d4d20f7420be8c605f9
GUA388pnd,55f95ab2c35f4fb0d21ce8ee
ZJB289npj,53a72a2520f7420be8bf4687
WNB033aru,53a723b420f74fc8a8f33000
XJG695jph,53a724a920f7420be8b37357
JNH207ltz,555036f07cea80f954167a7d
OUK640loo,53a7278220f7420be8b92051
LEM761jck,555036c27cea80f954152e4c
HHC618vub,5390981420f70186a0e0427a
OFC300eyi,53a725e820f7420be8b5d8f2
SBJ751plu,53a7239120f74fc8a8f32efb
DZJ041sdm,53a7239920f74fc8a8f32f38
SCE788oyt,555037807cea80f95418a7fd
JJW108kjy,53909e8120f70186a0e2ca1a
HXJ317mtn,53a728be20f7420be8bb71df
WEG353ivi,555037177cea80f954172c9f
GCM707dsn,555037527cea80f954180566
FDT586nrd,5736ae3cd39c4f40a797615c
GNI497bbn,53a7307d20f7420be8cf4e90
BAY661bvg,555036ca7cea80f9541569a1
